1.068055778741836548e-01
1.064540594816207886e-01
1.064722687005996704e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000507831573486328e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000281929969787598e-01
5.628985166549682617e-01
5.826919078826904297e-01
5.700539946556091309e-01
1.352024227380752563e-01
1.349930018186569214e-01
1.148501336574554443e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000477433204650879e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000314116477966309e-01
