2.238513343036174774e-02
2.180984802544116974e-02
2.519863471388816833e-02
2.567937411367893219e-02
2.567203715443611145e-02
2.852698788046836853e-02
3.348621726036071777e-01
3.034384548664093018e-01
3.032179176807403564e-01
3.029696941375732422e-01
3.336040079593658447e-01
3.037489056587219238e-01
3.031400144100189209e-01
3.031927347183227539e-01
3.362111449241638184e-01
1.298143118619918823e-01
1.289726495742797852e-01
1.607165485620498657e-01
4.885031655430793762e-02
3.815186396241188049e-02
2.305531129240989685e-02
3.339724242687225342e-01
3.044214844703674316e-01
3.038845360279083252e-01
3.043417036533355713e-01
3.335893452167510986e-01
3.044041395187377930e-01
3.037433922290802002e-01
3.043168783187866211e-01
3.347871303558349609e-01
2.083176746964454651e-02
1.723004691302776337e-02
1.979916170239448547e-02
5.326740741729736328e-01
5.266953706741333008e-01
5.309932827949523926e-01
6.090751290321350098e-01
6.092168092727661133e-01
6.085906624794006348e-01
